Date,Sentiment
2017-11-09,0.667
2017-11-10,0.661
2017-11-11,0.64
2017-11-12,0.857
2017-11-13,0.66
2017-11-14,0.786
2017-11-15,0.759
2017-11-16,0.793
2017-11-17,0.681
2017-11-18,0.735
2017-11-19,0.667
2017-11-20,0.7
2017-11-21,0.803
2017-11-22,0.59
2017-11-23,0.868
2017-11-24,0.703
2017-11-25,0.645
2017-11-26,0.75
2017-11-27,0.582
2017-11-28,0.513
2017-11-29,0.636
2017-11-30,0.704
2017-12-01,0.656
2017-12-02,0.744
2017-12-03,0.818
2017-12-04,0.694
2017-12-05,0.693
2017-12-06,0.713
2017-12-07,0.698
2017-12-08,0.773
2017-12-09,0.816
2017-12-10,0.9
2017-12-11,0.74
2017-12-12,0.783
2017-12-13,0.836
2017-12-14,0.736
2017-12-15,0.673
2017-12-16,0.806
2017-12-17,0.947
2017-12-18,0.647
2017-12-19,0.704
2017-12-20,0.791
2017-12-21,0.73
2017-12-22,0.812
2017-12-23,0.694
2017-12-24,0.722
2017-12-25,0.818
2017-12-26,0.75
2017-12-27,0.758
2017-12-28,0.829
2017-12-29,0.727
2017-12-30,0.71
2017-12-31,0.871
2018-01-01,0.829
2018-01-02,0.83
2018-01-03,0.718
2018-01-04,0.566
2018-01-05,0.643
2018-01-06,0.697
2018-01-07,0.8
2018-01-08,0.608
2018-01-09,0.633
2018-01-10,0.73
2018-01-11,0.645
2018-01-12,0.688
2018-01-13,0.889
2018-01-14,0.76
2018-01-15,0.692
2018-01-16,0.884
2018-01-17,0.731
2018-01-18,0.867
2018-01-19,0.672
2018-01-20,0.649
2018-01-21,0.893
2018-01-22,0.894
2018-01-23,0.765
2018-01-24,0.71
2018-01-25,0.866
2018-01-26,0.792
2018-01-27,0.852
2018-01-28,0.741
2018-01-29,0.804
2018-01-30,0.867
2018-01-31,0.735
2018-02-01,0.635
2018-02-02,0.652
2018-02-03,0.582
2018-02-04,0.811
2018-02-05,0.698
2018-02-06,0.701
2018-02-07,0.73
2018-02-08,0.719
2018-02-09,0.67
2018-02-10,0.857
2018-02-11,0.769
2018-02-12,0.725
2018-02-13,0.75
2018-02-14,0.545
2018-02-15,0.767
2018-02-16,0.697
2018-02-17,0.7
2018-02-18,0.697
2018-02-19,0.69
2018-02-20,0.708
2018-02-21,0.571
2018-02-22,0.754
2018-02-23,0.689
2018-02-24,0.8
2018-02-25,0.795
2018-02-26,0.806
2018-02-27,0.868
2018-02-28,0.756
2018-03-01,0.527
2018-03-02,0.7
2018-03-03,0.641
2018-03-04,0.861
2018-03-05,0.724
2018-03-06,0.78
2018-03-07,0.814
2018-03-08,0.714
2018-03-09,0.84
2018-03-10,0.833
2018-03-11,0.805
2018-03-12,0.7
2018-03-13,0.651
2018-03-14,0.565
2018-03-15,0.603
2018-03-16,0.796
2018-03-17,0.721
2018-03-18,0.815
2018-03-19,0.557
2018-03-20,0.669
2018-03-21,0.726
2018-03-22,0.746
2018-03-23,0.754
2018-03-24,0.66
2018-03-25,0.642
2018-03-26,0.742
2018-03-27,0.757
2018-03-28,0.667
2018-03-29,0.783
2018-03-30,0.725
2018-03-31,0.804
2018-04-01,0.87
2018-04-02,0.695
2018-04-03,0.757
2018-04-04,0.673
2018-04-05,0.649
2018-04-06,0.583
2018-04-07,0.55
2018-04-08,0.696
2018-04-09,0.711
2018-04-10,0.853
2018-04-11,0.861
2018-04-12,0.827
2018-04-13,0.747
2018-04-14,0.565
2018-04-15,0.833
2018-04-16,0.625
2018-04-17,0.817
2018-04-18,0.681
2018-04-19,0.563
2018-04-20,0.639
2018-04-21,0.727
2018-04-22,0.806
2018-04-23,0.765
2018-04-24,0.682
2018-04-25,0.659
2018-04-26,0.667
2018-04-27,0.638
2018-04-28,0.606
2018-04-29,0.727
2018-04-30,0.705
2018-05-01,0.689
2018-05-02,0.642
2018-05-03,0.711
2018-05-04,0.681
2018-05-05,0.679
2018-05-06,0.391
2018-05-07,0.742
2018-05-08,0.646
2018-05-09,0.704
2018-05-10,0.595
2018-05-11,0.638
2018-05-12,0.75
2018-05-13,0.889
2018-05-14,0.547
2018-05-15,0.778
2018-05-16,0.544
2018-05-17,0.694
2018-05-18,0.552
2018-05-19,0.632
2018-05-20,0.545
2018-05-21,0.387
2018-05-22,0.552
2018-05-23,0.595
2018-05-24,0.75
2018-05-25,0.413
2018-05-26,0.467
2018-05-27,0.462
2018-05-28,0.385
2018-05-29,0.773
2018-05-30,0.392
2018-05-31,0.535
2018-06-01,0.68
2018-06-02,0.846
2018-06-03,0.857
2018-06-04,0.596
2018-06-05,0.432
2018-06-06,0.522
2018-06-07,0.625
2018-06-08,0.75
2018-06-09,0.727
2018-06-10,0.773
2018-06-11,0.386
2018-06-12,0.518
2018-06-13,0.732
2018-06-14,0.6
2018-06-15,0.655
2018-06-16,0.538
2018-06-17,1.0
2018-06-18,0.694
2018-06-19,0.606
2018-06-20,0.558
2018-06-21,0.5
2018-06-22,0.304
2018-06-23,0.722
2018-06-24,0.467
2018-06-25,0.392
2018-06-26,0.708
2018-06-27,0.385
2018-06-28,0.585
2018-06-29,0.679
2018-06-30,0.786
2018-07-01,0.667
2018-07-02,0.8
2018-07-03,0.688
2018-07-04,0.714
2018-07-05,0.712
2018-07-06,0.743
2018-07-07,0.8
2018-07-08,0.85
2018-07-09,0.554
2018-07-10,0.862
2018-07-11,0.698
2018-07-12,0.75
2018-07-13,0.704
2018-07-14,0.929
2018-07-15,0.833
2018-07-16,0.722
2018-07-17,0.776
2018-07-18,0.695
2018-07-19,0.736
2018-07-20,0.764
2018-07-21,0.684
2018-07-22,0.81
2018-07-23,0.813
2018-07-24,0.796
2018-07-25,0.684
2018-07-26,0.707
2018-07-27,0.759
2018-07-28,0.8
2018-07-29,0.742
2018-07-30,0.69
2018-07-31,0.637
2018-08-01,0.541
2018-08-02,0.639
2018-08-03,0.741
2018-08-04,0.765
2018-08-05,0.63
2018-08-06,0.553
2018-08-07,0.728
2018-08-08,0.783
2018-08-09,0.708
2018-08-10,0.6
2018-08-11,0.5
2018-08-12,0.667
2018-08-13,0.667
2018-08-14,0.817
2018-08-15,0.703
2018-08-16,0.605
2018-08-17,0.703
2018-08-18,0.591
2018-08-19,0.429
2018-08-20,0.458
2018-08-21,0.855
2018-08-22,0.698
2018-08-23,0.772
2018-08-24,0.723
2018-08-25,0.65
2018-08-26,0.821
2018-08-27,0.822
2018-08-28,0.664
2018-08-29,0.639
2018-08-30,0.652
2018-08-31,0.708
2018-09-01,0.636
2018-09-02,0.438
2018-09-03,0.517
2018-09-04,0.753
2018-09-05,0.636
2018-09-06,0.652
2018-09-07,0.64
2018-09-08,0.667
2018-09-09,0.619
2018-09-10,0.744
2018-09-11,0.617
2018-09-12,0.701
2018-09-13,0.603
2018-09-14,0.62
2018-09-15,0.565
2018-09-16,0.667
2018-09-17,0.717
2018-09-18,0.695
2018-09-19,0.74
2018-09-20,0.831
2018-09-21,0.612
2018-09-22,0.81
2018-09-23,0.688
2018-09-24,0.653
2018-09-25,0.609
2018-09-26,0.733
2018-09-27,0.712
2018-09-28,0.759
2018-09-29,0.476
2018-09-30,0.706
2018-10-01,0.529
2018-10-02,0.692
2018-10-03,0.756
2018-10-04,0.661
2018-10-05,0.661
2018-10-06,0.75
2018-10-07,0.857
2018-10-08,0.5
2018-10-09,0.593
2018-10-10,0.593
2018-10-11,0.731
2018-10-12,0.762
2018-10-13,0.815
2018-10-14,0.765
2018-10-15,0.545
2018-10-16,0.593
2018-10-17,0.519
2018-10-18,0.742
2018-10-19,0.689
2018-10-20,0.524
2018-10-21,0.542
2018-10-22,0.672
2018-10-23,0.569
2018-10-24,0.664
2018-10-25,0.626
2018-10-26,0.619
2018-10-27,0.739
2018-10-28,0.59
2018-10-29,0.631
2018-10-30,0.667
2018-10-31,0.758
2018-11-01,0.527
2018-11-02,0.733
2018-11-03,0.524
2018-11-04,0.833
2018-11-05,0.654
2018-11-06,0.636
2018-11-07,0.719
2018-11-08,0.597
2018-11-09,0.603
2018-11-10,0.571
2018-11-11,0.533
2018-11-12,0.667
2018-11-13,0.723
2018-11-14,0.72
2018-11-15,0.694
2018-11-16,0.754
2018-11-17,0.8
2018-11-18,0.588
